ISIN,Instrument Name,Industry,Security Code,Security Id,Status,Group,Face Value,Instrument
INE460E01010,VCCL LTD.,2/3 Wheelers,522015,VCCLLTD,Suspended,ZP,10,Equity
INE459C01016,FLUIDOMAT LTD.,Other Elect.Equip./ Prod.,522017,FLUIDOM,Active,X,10,Equity
INE279D01016,EMA INDIA LTD.,Industrial Machinery,522027,EMAINDIA,Active,XT,10,Equity
INE052A01021,WINDSOR MACHINES LTD.,Industrial Machinery,522029,WINDMACHIN,Active,B,2,Equity
INE631A01022,SHANTHI GEARS LTD.,Auto Parts & Equipment,522034,SHANTIGEAR,Active,B,1,Equity
INE338P01014,MIVEN MACHINE TOOLS LTD.,Other Industrial Goods,522036,MIVENMACH,Active,X,10,Equity
INE465F01016,CONTINENTAL VALVE LTD.,,522041,CNTLVAL,Delisted,Z,10,Equity
INE540D01011,S.M.ENERGY TEKNIK & ELECTRONICS LTD.,Industrial Machinery,522042,SMENER,Suspended,XT,10,Equity
NA,ATURIA CONTINENTAL LTD.,,522045,ATURIAC,Delisted,Z,10,Equity
NA,BEMCO JACKS & ALLIED PRODUCTS LTD.,,522055,BEMCOJK,Delisted,Z,10,Equity
INE337D01012,SACHS INDIA LTD.,Auto Parts & Equipment,522056,SACHI,Delisted,P,10,Equity
INE194C01019,INDAGE VINTNERS LTD.,Breweries & Distilleries,522059,INDAGEVIN,Delisted,X,10,Equity
NA,KAVERI ENGINEERING INDUSTRIES LTD.,,522062,KAVIENGDM,Delisted,Z,10,Equity
INE634A01018,HONDA SIEL POWER PRODUCTS LTD.,Industrial Machinery,522064,HONDAPOWER,Active,B,10,Equity
NA,SHRIHON,,522065,SHRIHON,Delisted,Z,10,Equity
INE127B01011,The Hi-Tech Gears Ltd,Auto Parts & Equipment,522073,HITECHGEAR,Active,B,10,Equity
INE285A01027,ELGI EQUIPMENTS LTD.,Industrial Machinery,522074,ELGIEQUIP,Active,A,1,Equity
NA,ELB SCHLIFF (INDIA) LTD.,,522078,ELBSCHF,Delisted,Z,10,Equity
INE699C01017,Terruzzi Fercalx India Limited,Industrial Machinery,522080,TERRUZZI,Delisted,Z,10,Equity
INE290C01015,STONE INDIA LTD.,Commercial Vehicles,522085,STONEIN,Suspended,Z,10,Equity
INE297C01010,SULZER INDIA LTD.,Industrial Machinery,522087,SULZER,Delisted,S,10,Equity
INE890G01013,UNITED VAN DER HORST LTD.,Heavy Electrical Equipment,522091,UVDRHOR,Active,XT,10,Equity
INE143D01014,WELLMAN INCANDESCENT INDIA LTD.,,522093,WELII,Delisted,Z,10,Equity
INE801D01017,INCORPORATED ENGINEERS LTD.,Industrial Machinery,522095,INCEN,Delisted,P,10,Equity
NA,INDUCON INDIA LTD.,Misc.Commercial Services,522099,ZINDUCIN,Delisted,P,10,Equity
INE338F01015,KILBURN ENGINEERING LTD.,Industrial Machinery,522101,KLBRENG-B,Active,X,10,Equity
NA,GREMACH CNC LTD.,,522103,GRMHCNCDM,Delisted,Z,10,Equity
INE372E01025,BIRLA PRECISION TECHNOLOGIES LTD.,Industrial Machinery,522105,BIRLAPREC,Active,X,2,Equity
NA,VIPRAS CORPORATION LTD.,Other Industrial Products,522106,VIPCORP,Delisted,P,10,Equity
INE384C01016,YUKEN INDIA LTD.,Auto Parts & Equipment,522108,YUKEN,Active,X,10,Equity
INE325A01013,TIMKEN INDIA LTD.,Industrial Machinery,522113,TIMKEN,Active,B,10,Equity
NA,ALEXCON EXTRUSIONS LTD.,,522114,ALXNXTR,Delisted,Z,10,Equity
INE677A01017,TEXTOOL COMPANY LTD.,,522116,TEXTOOL,Delisted,B,10,Equity
NA,MEEKAN TRANSMISSIONS LTD.,,522118,ZMEEKTRA,Delisted,Z,10,Equity
INE285C01015,VOITH PAPER FABRICS INDIA LTD.,Textiles,522122,VOITHPAPR,Active,X,10,Equity
INE966B01012,HEATSHRINK TECHNOLOGIES LTD.,Other Elect.Equip./ Prod.,522130,HEATSHRINKT,Delisted,Z,10,Equity
NA,VIDIANI ENGINEERS LTD.,,522132,VIDIANI,Delisted,Z,10,Equity
INE133D01023,ARTSON ENGINEERING LTD.,Industrial Machinery,522134,ARTSONEN,Active,X,1,Equity
INE869E01012,BHAGHEERATHA ENGINEERING LTD.,Construction & Engineering,522136,BHAGEENG,Delisted,X,10,Equity
NA,PATNI ENGINEERING LTD.,,522140,PATNIEN,Delisted,Z,10,Equity
INE305I01018,TECHNO FORGE LTD.,Other Industrial Products,522142,TECHFOR,Delisted,Z,10,Equity
INE755C01017,GORDON HERBERT (INDIA) LTD.,Other Elect.Equip./ Prod.,522148,GORDONHE,Delisted,XD,10,Equity
INE281H01013,ADITYA FORGE LTD.,Other Industrial Products,522150,ADTYFRG,Suspended,Z,10,Equity
INE410A01013,SOLITAIRE MACHINE TOOLS LTD.,Industrial Machinery,522152,SOLIMAC,Active,X,10,Equity
NA,SOLARSON INDUSTRIES LTD.,,522153,SOLRSNI,Delisted,Z,10,Equity
INE148C01015,BANKA (INDIA) LTD.,Construction & Engineering,522157,BANKA,Delisted,XD,10,Equity
INE989C01012,Diamond Power Infrastructure Limited,Other Elect.Equip./ Prod.,522163,DIAPOWER,Active,Z,10,Equity
INE867D01018,INDSIL HYDRO POWER AND MANGANESE LTD.,Iron & Steel/Interm.Products,522165,INDSILHYD,Active,X,10,Equity
INE929B01010,FLEX ENGINEERING LTD.,,522167,FLEXENG,Delisted,B,10,Equity
NA,SNHEHADHARA INDUSTRIES LTD.,,522169,SNEHDHR,Delisted,Z,10,Equity
INE182E01010,TMT (INDIA) LTD.,Industrial Machinery,522171,TMTIND-B1,Suspended,P,10,Equity
INE409C01011,KRISHNA ENGINEERING WORKS LTD.,Auto Parts & Equipment,522173,KRISHNAENG,Delisted,Z,10,Equity
INE756B01017,SVOGL Oil Gas And Energy Ltd,Exploration & Production,522175,SVOGL,Delisted,Z,10,Equity
INE604A01011,PRECISION FASTENERS LTD.,,522181,PRFASDM,Delisted,B,10,Equity
INE478D01014,ITL INDUSTRIES LTD.,Industrial Machinery,522183,ITL,Active,X,10,Equity
INE111E01019,TTG INDUSTRIES LTD.,,522185,TTGINDM,Delisted,Z,10,Equity
NA,KND ENGINEERING TECHNOLOGIES LTD.,Realty,522189,KNDENGT,Delisted,P,10,Equity
,BIL INDUSTRIES LTD.,Comm.Trading  & Distribution,522193,BILINDU,Delisted,P,10,Equity
INE572D01014,FRONTIER SPRINGS LTD.,Auto Parts & Equipment,522195,FRONTSP,Active,X,10,Equity
INE772D01010,MONOZYME INDIA LTD.,Pharmaceuticals,522199,MONOZYM,Delisted,XD,5,Equity
INE814B01014,AAKAR ENGINEERING & MANUFACTURING COMPANY LTD.,IT Software Products,522201,AAKARENG,Delisted,XD,10,Equity
NA,CHAIN IMPEX LTD.,Comm.Trading  & Distribution,522203,CHAININ,Delisted,P,10,Equity
INE074A01025,PRAJ INDUSTRIES LTD.,Construction & Engineering,522205,PRAJIND,Active,B,2,Equity
INE682D01011,RASANDIK ENGINEERING INDUSTRIES INDIA LTD.,Auto Parts & Equipment,522207,RASANDIK,Active,X,10,Equity
INE429B01011,YOGI SUNG-WON (INDIA) LTD.,Other Financial Services,522209,YOGISUNG,Active,X,10,Equity
NA,RAJASTHAN BALLS & BEARINGS LTD.,,522211,RAJBALL,Delisted,Z,10,Equity
INE461D01010,SWISS GLASCOAT EQUIPMENTS LTD.,Industrial Machinery,522215,SWISSGLA,Active,X,10,Equity
INE826C01016,GUJARAT APOLLO INDUSTRIES LTD.,Commercial Vehicles,522217,GUJAPOLLO,Active,B,10,Equity
INE113C01019,HYDERABAD FLEXTECH LTD.,Electronic Components,522219,HYDFLEXI,Delisted,B,10,Equity
NA,SRI LAKSHMI ENGINEERING INDUSTRIES LTD.,,522221,SRILAEG,Delisted,Z,10,Equity
NA,MARUTI TELSTAR INDUSTRIES LTD.,Electronic Components,522223,MARTELI,Delisted,P,10,Equity
INE692C01020,TANEJA AEROSPACE & AVIATION LTD.,Aerospace,522229,TANAA,Active,X,5,Equity
INE714D01012,CONART ENGINEERS LTD.,Construction & Engineering,522231,CONART,Active,X,10,Equity
INE674D01026,VHCL INDUSTRIES LTD.,Other Industrial Goods,522233,VHCLINDUS,Delisted,Z,2,Equity
INE097E01028,Minal Industries Limited,Comm.Trading  & Distribution,522235,MINALIND,Suspended,Z,2,Equity
INE092H01014,SHIVAGRICO IMPLEMENTS LTD.,Industrial Machinery,522237,SHIVAGR,Active,XT,10,Equity
INE227C01017,M.M.FORGINGS LTD.,Other Industrial Products,522241,MMFL,Active,B,10,Equity
NA,LAXMIRATAN ENGINEERING WORKS LTD.,,522243,LAKSRAT,Delisted,Z,10,Equity
INE079L01013,IYKOT HITECH TOOLROOM LTD.,Other Industrial Goods,522245,IYKOTHITE,Active,Z,5,Equity
INE040D01038,MAYUR UNIQUOTERS LTD.,Textiles,522249,MAYURUNIQ,Active,B,5,Equity
INE627F01011,CENLUB INDUSTRIES LTD.,Industrial Machinery,522251,CENLUB,Active,X,10,Equity
NA,FORGE & BLOWER INDUSTRIES LTD.,,522255,FORGBLO,Delisted,Z,10,Equity
INE535F01024,RAJOO ENGINEERS LTD.,Industrial Machinery,522257,RAJOOENG,Active,X,1,Equity
INE178D01010,Kalindee Rail Nirman (Engineers) Ltd,Construction & Engineering,522259,KALINDEE,Delisted,B,10,Equity
INE920A01011,DOLPHIN OFFSHORE ENTERPRISES (INDIA) LTD.,Oil Equipment & Services,522261,DOLPHINOFF,Active,B,10,Equity
INE890A01024,JMC PROJECTS (INDIA) LTD.,Construction & Engineering,522263,JMCPROJECT,Active,B,2,Equity
INE466D01019,VEEJAY LAKSHMI ENGINEERING WORKS LTD.,Industrial Machinery,522267,VJLAXMIE,Active,X,10,Equity
NA,COVENTRY SPRING & ENGINEERING CO.LTD.,Auto Parts & Equipment,522269,COVENSP-B,Delisted,P,10,Equity
INE670F01011,UNION BEARINGS (INDIA) LTD.,Industrial Machinery,522271,UNIONBE,Delisted,X,10,Equity
INE868C01018,AHMEDABAD STEELCRAFT LTD.,Iron & Steel/Interm.Products,522273,AHMDSTE,Active,XT,10,Equity
INE200A01026,GE T&D India Ltd,Electric Utilities,522275,GET&D,Active,A,2,Equity
NA,SRP INDUSTRIES LTD.,,522277,SRPIND,Delisted,Z,10,Equity
INE087C01015,SATELLITE ENGINEERING LTD.,Other Elect.Equip./ Prod.,522279,SATELENG,Delisted,Z,10,Equity
INE207E01023,RAM RATNA WIRES LTD.,Other Elect.Equip./ Prod.,522281,RAMRAT,Active,X,5,Equity
NA,BHILAI ENGINEERING CORPORATION LTD.,Diversified,522283,ZBHILENG,Suspended,P,10,Equity
INE854B01010,JAYASWAL NECO INDUSTRIES LTD.,Iron & Steel/Interm.Products,522285,JAYNECOIND,Active,T,10,Equity
INE220B01022,KALPATARU POWER TRANSMISSION LTD.,Heavy Electrical Equipment,522287,KALPATPOWR,Active,A,2,Equity
INE169F01014,IFM IMPEX GLOBAL LTD.,Comm.Trading  & Distribution,522289,IFMIMPX,Active,XT,10,Equity
INE713D01055,Chandni Textiles Engineering Ind. Ltd,Textiles,522292,CHANDNI,Active,X,10,Equity
INE811B01010,T & I GLOBAL LTD.,Industrial Machinery,522294,TIGLOB,Active,X,10,Equity
INE663B01015,CONTROL PRINT LTD.,Containers & Packaging,522295,CONTROLPR,Active,B,10,Equity
INE233G01016,S.S.FORGINGS & ENGINEERING LTD.,Auto Parts & Equipment,522296,SSFORMT,Delisted,Z,10,Equity
INE550E01018,MICRO FORGE (INDIA) LTD.,Auto Parts & Equipment,522298,MICROMT,Delisted,P,10,Equity
INE142E01014,BEMCO HYDRAULICS LTD.,Other Industrial Goods,522650,BEMHY,Active,X,10,Equity
NA,PROFESSIONAL DIAMONDS LTD.,Other Apparels & Accessories,523001,PROFDIA,Suspended,ZP,10,Equity
INE030C01015,ANSAL BUILDWELL LTD.,Realty,523007,ANSALBU,Active,X,10,Equity
INE080A01014,WEIZMANN LTD.,Comm.Trading  & Distribution,523011,WEIZMANIND,Active,B,10,Equity
INE710D01010,B.N.RATHI SECURITIES LTD.,Other Financial Services,523019,BNRSEC,Active,X,10,Equity
INE989D01010,RISHI TECHTEX LTD.,Containers & Packaging,523021,RISHITECH,Active,X,10,Equity
INE985A01014,SINCLAIRS HOTELS LTD.,Hotels,523023,SINCLAIR,Active,X,10,Equity
INE429E01023,SAFARI INDUSTRIES (INDIA) LTD.,Other Apparels & Accessories,523025,SAFARIND,Active,B,2,Equity
NA,NUWARE INDIA LTD.,,523028,NUWAREI,Delisted,Z,10,Equity
INE608D01016,RAJDHANI LEASING & INDUSTRIES LTD.,Other Financial Services,523030,RAJDHNIL,Delisted,Z,10,Equity
,ADS DIAGNOSTIC LTD.,Healthcare Services,523031,ADSDIAG,Active,P,10,Equity
INE271A01027,SOUNDCRAFT INDUSTRIES LTD.,Comm.Trading  & Distribution,523033,SOUNDCRAFT,Delisted,Z,2,Equity
NA,SARVESHWARI DIAMONDS & FINANCE LTD.,,523035,SARVDIM,Delisted,Z,10,Equity
INE815C01019,HINDUSTAN FINANCIAL MANAGEMENT LTD.,,523044,HFML,Delisted,B,10,Equity
INE726B01010,RINKI PETROCHEMICALS & INDUSTRIES LTD.,,523049,RINKIPET,Delisted,B,10,Equity
NA,DEWAN RUBBER INDUSTRIES LTD.,Textiles,523051,DEWRUBB-B,Delisted,P,10,Equity
INE626H01019,BINAYAK TEX PROCESSORS LTD.,Textiles,523054,ZBINTXPP,Active,XT,10,Equity
INE584C01011,J.J.FINANCE CORPORATION LTD.,Finance (including NBFCs),523062,JJFINCOR,Active,XT,10,Equity
INE561A01013,INDIA GYPSUM LTD.,,523066,INDIAGYP,Delisted,B,10,Equity
INE816D01015,PRAKASH LEASING LTD.,Finance (including NBFCs),523069,PRALE,Delisted,P,10,Equity
NA,A.S.ROTOTECH LTD.,,523072,ASROTOPDM,Delisted,Z,10,Equity
NA,KHTNREF,,523075,KHTNREF,Delisted,Z,10,Equity
NA,AEC (INDIA) LTD.,Realty,523080,AEC,Delisted,P,10,Equity
INE021E01010,SOMPLAST LEATHER INDUSTRIES LTD.,Plastic Products,523083,SOMPLAST,Delisted,XD,10,Equity
NA,SAFEPACK POLYMERS LTD.,,523090,SAFPACKDM,Delisted,Z,10,Equity
INE833D01010,ARISTOCRAT LUGGAGE LTD.,,523094,ARISTO,Delisted,S,10,Equity
NA,HOPE LEASING & FINANCE LTD.,,523095,HOPELES,Delisted,Z,10,Equity
INE124B01018,COSMO FERRITES LTD.,Iron & Steel/Interm.Products,523100,COSMOFE,Active,X,10,Equity
NA,CONSOLIDATED FOUNDATIONS LTD.,,523102,CONSFNDDM,Delisted,Z,10,Equity
INE293E01023,PLANTER POLYSACKS LTD.,Containers & Packaging,523105,ZPPOLYSA,Active,XT,10,Equity
NA,MAGNETIX (INDIA) LTD.,,523106,ZMAGNETI,Delisted,Z,10,Equity
INE425D01015,FUTURISTIC SECURITIES LTD.,Finance (including NBFCs),523113,FUTURSEC,Active,XT,10,Equity
INE391G01012,SANCO TRANS LTD.,Transport Related Services,523116,SANCTRN,Active,X,10,Equity
INE628D01014,ADOR MULTIPRODUCTS LTD.,Personal Products,523120,ADORMUL,Active,X,10,Equity
NA,ELAR FASHIONS LTD.,,523125,ELARFSH,Delisted,Z,10,Equity
INE276C01014,EIH ASSOCIATED HOTELS LTD.,Hotels,523127,EIHAHOTELS,Active,B,10,Equity
NA,KHAITAN OVERSEAS & FINANCE LTD.,,523131,KHAOVER,Delisted,Z,10,Equity
INE143N01021,BONANZA INDUSTRIES LTD.,Textiles,523133,BONINDL,Active,XT,5,Equity
NA,SOLAR BUSIFORMS LTD.,,523141,SOLBUSDM,Delisted,Z,10,Equity
INE442D01010,MEDI-CAPS LTD.,Pharmaceuticals,523144,MEDICAPQ,Active,X,10,Equity
INE080E01016,ARPAN LEASING LTD.,,523149,ARPLC,Delisted,Z,10,Equity
INE910B01028,OTCO INTERNATIONAL LTD.,Consulting Services,523151,OTCO,Active,X,2,Equity
NA,GEEKAY EXIM (I) LTD.,,523153,GKAYEXM-B,Delisted,Z,10,Equity
NA,HEMKUNT TIMBERS LTD.,,523156,HEMKUNT,Delisted,Z,10,Equity
INE599F01012,MORGANITE CRUCIBLE (INDIA) LTD.,Other Industrial Goods,523160,MORGANITE,Active,X,10,Equity
INE186B01017,SIP INDUSTRIES LTD.,Other Agricultural Products,523164,SIPIND,Active,X,10,Equity
NA,INDIAN SEAMLESS FINANCIAL SERVICES LTD.,,523167,INDSMFNDM,Delisted,Z,10,Equity
INE257X01010,AYEPEE LAMITUBES LTD.,Petrochemicals,523168,AYPLAMI,Active,XT,10,Equity
NA,ROCKLAND LEASING LTD.,Finance (including NBFCs),523179,ROCKLES-B,Delisted,P,10,Equity
INE00FM01013,B&A Packaging India Limited,Paper & Paper Products,523186,BAPACK,Active,XT,10,Equity
INE245R01017,Mazda Properties Ltd,Finance (including NBFCs),523197,MAZDAPR,Delisted,P,10,Equity
INE987C01024,CLASSIC DIAMONDS (INDIA) LTD.,Other Apparels & Accessories,523200,CLASSIC,Delisted,Z,2,Equity
INE421A01028,ABAN OFFSHORE LTD.,Exploration & Production,523204,ABAN,Active,B,2,Equity
INE760A01029,KOKUYO CAMLIN LTD.,Non-Durable Household Prod.,523207,KOKUYOCMLN,Active,B,1,Equity
INE917B01023,NICCO UCO ALLIANCE CREDIT LTD.,Finance (including NBFCs),523209,NICCOUCO,Active,XT,2,Equity
INE793E01014,KILBURN OFFICE AUTOMATION LTD.,Electronic Components,523218,KILBURN,Active,XT,10,Equity
INE737A01019,MCS LTD.,Other Financial Services,523221,MCSLTD,Delisted,Z,10,Equity
INE173J01018,SRM ENERGY LTD.,Electric Utilities,523222,SRMENERGY,Active,XT,10,Equity
INE415D01024,BHARAT SEATS LTD.,Auto Parts & Equipment,523229,BHARATSE,Active,X,2,Equity
INE976B01011,JALPAC INDIA LTD.,Plastic Products,523230,JALPAC,Suspended,XT,10,Equity
INE369D01015,CONTINENTAL PETROLEUMS LTD.,Oil Marketing & Distribution,523232,CONTPTR,Active,XT,10,Equity
INE633A01028,SHRENUJ & CO.LTD.,Other Apparels & Accessories,523236,SHRENUJ,Delisted,Z,2,Equity
NA,GUJINST,,523240,GUJINST,Delisted,Z,10,Equity
INE006F01018,NB FOOTWEAR LTD.,Footwear,523242,NBFOOT,Active,P,10,Equity
NA,MOHAN FIBRE PRODUCTS LTD.,,523244,MOHANFI,Delisted,Z,10,Equity
INE772F01015,CHOKHANI INTERNATIONAL LTD.,Commercial Vehicles,523246,CHOKINT,Delisted,P,10,Equity
INE082B01018,MACHINO PLASTICS LTD.,Plastic Products,523248,MACPLASQ,Active,X,10,Equity
NA,DEWAN TYRES LTD.,Auto Tyres & Rubber Products,523252,DEWNTYR-B,Delisted,P,10,Equity
INE288F01012,CASIL HEALTH PRODUCTS LTD.,,523254,CASIL,Delisted,S,10,Equity
INE844A01013,PEARL POLYMERS LTD.,Containers & Packaging,523260,PEARLPOLY,Active,B,10,Equity
INE398A01010,VENKY'S (INDIA) LTD.,Packaged Foods,523261,VENKYS,Active,A,10,Equity
NA,GANGADHARAM APPLIANCES LTD.,Houseware,523263,GANGAPP,Delisted,Z,10,Equity
INE317C01016,ESSAR TELEHOLDINGS LTD.,,523267,ESSTE,Delisted,Z,10,Equity
INE199C01026,ADVANI HOTELS & RESORTS (INDIA) LTD.,Hotels,523269,ADVANIHOTR,Active,B,2,Equity
INE175E01014,SUPREME ORIENTED FILMS LTD.,,523273,SUPOFDM,Delisted,B,10,Equity
INE395B01048,GV FILMS LTD.,Movies & Entertainment,523277,GVFILM,Active,X,1,Equity
INE712B01010,SUPERHOUSE LTD.,Footwear,523283,SUPERHOUSE,Active,B,10,Equity
NA,PREMIER HOUSING & INDUSTRIAL ENTERPRISE LTD.,,523285,PRMRHS-B1DM,Delisted,Z,10,Equity
INE763B01013,RAMA VISION LTD.,Comm.Trading  & Distribution,523289,RAMAVISION,Active,XT,10,Equity
INE723A01019,SUMAN MOTELS LTD.,Hotels,523295,SUMANMOTEL,Delisted,Z,10,Equity
INE301E01016,ROCKWOOL (INDIA) LTD.,,523299,ROCKWOOL,Delisted,T,10,Equity
INE822C01015,TCPL PACKAGING LTD.,Paper & Paper Products,523301,TCPLPACK,Active,B,10,Equity
INE423C01012,BESTAVISION ELECTRONICS LTD.,,523303,BESTE,Delisted,Z,10,Equity
INE841C01015,PANASONIC APPLIANCES INDIA COMPANY LTD.,Household Appliances,523307,PANASONIC,Delisted,B,10,Equity
INE241V01018,SHRI GANG INDUSTRIES AND ALLIED PRODUCTS LTD.,Edible Oils,523309,SHRIGANG,Suspended,P,10,Equity
NA,PURITY FLEX PACK LTD.,Paper & Paper Products,523315,PURITY,Active,P,10,Equity
INE172C01015,NARANG INDUSTRIES LTD.,Breweries & Distilleries,523317,NARANGIN,Delisted,XD,10,Equity
INE164A01016,BALMER LAWRIE & CO.LTD.,Diversified,523319,BALMLAWRIE,Active,B,10,Equity
NA,KASHIRAM PANNALAL INDUSTRIES LTD.,,523321,KASHPAN,Delisted,Z,10,Equity
INE177F01017,KOVAI MEDICAL CENTER & HOSPITAL LTD.,Healthcare Services,523323,KOVAI,Active,X,10,Equity
INE424C01010,GINNI FILAMENTS LTD.,,523325,GINNIFIL,Delisted,T,10,Equity
NA,RENEWABLE POWER PROJECTS LTD.,,523327,RENEWPW,Delisted,Z,10,Equity
INE668G01013,ELDECO HOUSING & INDUSTRIES LTD.,Realty,523329,ELDEHSG,Active,X,10,Equity
NA,DHARNENDRA OVERSEAS LTD.,Other Apparels & Accessories,523331,DHARNOV,Delisted,P,10,Equity
INE145D01019,POLAR PHARMA INDIA LTD.,Personal Products,523333,POLARPH,Delisted,XT,10,Equity
NA,KUSHAL DIAMONDS LTD.,Other Apparels & Accessories,523337,KUSHDIA,Delisted,P,10,Equity
NA,RAJINDER PIPES LTD.,,523341,RAJNPIP-B,Delisted,Z,10,Equity
INE809F01015,MICROSE INDIA LTD.,Finance (including NBFCs),523343,MICROSE,Active,XT,10,Equity
INE888N01013,STANDARD SHOE SOLE AND MOULD (INDIA) LTD.,Specialty Chemicals,523351,STDSHOE,Active,P,10,Equity
INE369F01010,CDR HEALTH CARE LTD.,Healthcare Services,523353,CDRHLTH,Delisted,ZP,10,Equity
INE596J01010,GUJARAT JHM HOTELS LTD.,,523357,GUJJHM,Delisted,Z,10,Equity
INE013B01021,SHARP INDUSTRIES LTD.,Industrial Machinery,523359,SHARPIND,Delisted,Z,10,Equity
NA,AGRITECH HATCHERIES & FOODS LTD.,,523361,AGRITHA,Delisted,Z,10,Equity
INE657A01019,STERLING HOLIDAY RESORTS (INDIA) LTD.,Hotels,523363,STERLINH,Delisted,B,10,Equity
NA,RIKVIN FLOORS LTD.,,523365,RKVNFLO,Delisted,Z,10,Equity
INE499A01024,DCM Shriram Limited,Diversified,523367,DCMSHRIRAM,Active,A,2,Equity
INE843D01019,DCM SHRIRAM INDUSTRIES LTD.,Sugar,523369,DCMSRMIND,Active,X,10,Equity
INE636A01039,MAWANA SUGARS LTD.,Sugar,523371,MAWANASUG,Active,B,10,Equity
INE281E01010,MINI DIAMONDS (INDIA) LTD.,Other Apparels & Accessories,523373,MINID,Active,XT,10,Equity
NA,MODI TELE FIBRES LTD.,Textiles,523375,MODITHR,Delisted,P,10,Equity
INE372A01015,APAR INDUSTRIES LTD.,,523377,GUJAP,Delisted,Z,10,Equity
INE178B01014,MINI SOFT LTD.,Comm.Trading  & Distribution,523382,MINISOFT,Delisted,X,10,Equity
INE843B01013,MAHA RASHTRA APEX CORPORATION LTD.,Finance (including NBFCs),523384,MAHAPEXLTD,Active,T,10,Equity
INE310A01015,NILKAMAL LTD.,Plastic Products,523385,NILKAMAL,Active,A,10,Equity
INE982C01033,TRITON CORP.LTD.,Other Apparels & Accessories,523387,TRITON,Active,XT,1,Equity
INE597D01011,OXIDES & SPECIALITIES LTD.,Commodity Chemicals,523389,OXIDE,Delisted,X,10,Equity
INE308A01027,NAHAR POLYFILMS LTD.,Textiles,523391,NAHARPOLY,Active,B,5,Equity
INE470A01017,3M INDIA LTD.,Diversified,523395,3MINDIA,Active,A,10,Equity
INE782A01015,Johnson Controls-Hitachi Air Conditioning India Ltd,Consumer Electronics,523398,JCHAC,Active,B,10,Equity
NA,DETROIT INDUSTRIES LTD.,Other Apparels & Accessories,523400,DETRIND,Suspended,P,10,Equity
INE780C01023,JM FINANCIAL LTD.,Holding Companies,523405,JMFINANCIL,Active,A,1,Equity
INE520B01017,LAN ESEDA INDUSTRIES LTD.,IT Software Products,523407,LANESEDA,Delisted,B,10,Equity
NA,HINDUSTAN MAGNETICS LTD.,,523409,HNDMGTDM,Delisted,Z,10,Equity
INE833A01016,ADC India Communications Limited,Telecom Equipment,523411,ADCINDIA,Active,X,10,Equity
NA,HMG INDUSTRIES LTD.,,523413,HMG,Delisted,Z,10,Equity
INE964D01013,COVENTRY COIL-O-MATIC (HARYANA) LTD.,Iron & Steel/Interm.Products,523415,COVENTRY,Active,XT,10,Equity
INE141D01018,TAMILNADU TELECOMMUNICATIONS LTD.,Telecom Cables,523419,TNTELE,Active,T,10,Equity
NA,AIRCOMMAND INDIA LTD.,,523421,AIRCOMI,Delisted,Z,10,Equity
NA,RCS VANASPATI INDUSTRY LTD.,,523423,RCSVANP,Delisted,Z,10,Equity
INE459D01014,SUNRAJ DIAMOND EXPORTS LTD.,Other Apparels & Accessories,523425,SUNRAJDI,Active,X,10,Equity
NA,TITAN FOODS & FASHIONS LTD.,,523427,TITANFO,Delisted,Z,10,Equity
INE312A01011,B S APPLIANCES LTD.,,523429,BSAPPLI,Delisted,B,10,Equity
NA,NEW ERA URBAN AMENITIES LTD.,,523431,NWERURB,Delisted,Z,10,Equity
NA,MIG-WELD & MACHINES LTD.,Other Industrial Goods,523433,MGWLMAC,Delisted,Z,10,Equity
NA,POLAR MARMO AGGLOMERATES LTD.,,523435,POLMRMO,Delisted,Z,10,Equity
NA,SHAW WALLACE ELECTRONICS LTD.,Other Elect.Equip./ Prod.,523439,SHWALEL,Delisted,P,10,Equity
NA,VIKRAM PROJECTS LTD.,,523441,VKRMPRJDM,Delisted,Z,10,Equity
NA,TAMILNAD HOSPITAL LTD.,,523443,TMLNDHS,Delisted,Z,10,Equity
INE046A01015,RELIANCE INDUSTRIAL INFRASTRUCTURE LTD.,Construction & Engineering,523445,RIIL,Active,B,10,Equity
NA,ALSA MARINE & HARVESTS LTD.,Packaged Foods,523447,ALSAMRN-B,Delisted,P,10,Equity
INE207B01011,SHARP INDIA LTD.,Consumer Electronics,523449,SHARP,Active,XT,10,Equity
NA,RADAN MULTIMEDIA LTD.,,523451,RADMULT,Delisted,Z,100,Equity
INE020C01016,TECHTRAN POLYLENSES LTD.,Healthcare Supplies,523455,TECPO,Delisted,Z,10,Equity
INE473A01011,Linde India Limited,Industrial Gases,523457,LINDEINDIA,Active,A,10,Equity
INE820A01021,ELECTROLUX KELVINATOR LTD.,,523461,ELETROLUXK,Delisted,B,10,Equity
INE969D01012,IND BANK HOUSING LTD.,Housing Finance,523465,INDBNK,Active,B,10,Equity
INE250C01027,JAI MATA GLASS LTD.,Construction Materials,523467,JAIMATAG,Active,X,1,Equity
NA,RAVI HI-TECH LTD.,,523469,RAVIHTC,Delisted,Z,10,Equity
NA,GUJARAT SUSPENSION LTD.,,523471,GUJSSPN,Delisted,Z,10,Equity
INE026D01011,LOTUS CHOCOLATE CO.LTD.,Packaged Foods,523475,LOTUSCHO,Active,X,10,Equity
INE374A01029,GUJARAT GAS CO.LTD.,Utilities:Non-Elec.,523477,GUJRATGAS,Delisted,A,2,Equity
